hasPeak.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	group	ID	Description	Count	GeneRatio	geneID
FALSE	TRUE	FALSE	FALSE	04	GO:0006949	syncytium formation	1	1/244	AN10504
FALSE	TRUE	FALSE	FALSE	04	GO:0007049	cell cycle	10	10/244	AN4997/AN4678/AN8713/AN3666/AN7077/AN6978/AN6975/AN1019/AN2755/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:0007154	cell communication	6	6/244	AN8044/AN6978/AN6496/AN2520/AN2555/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:0007163	establishment or maintenance of cell polarity	6	6/244	AN8286/AN5972/AN0821/AN5116/AN5195/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0008219	cell death	1	1/244	AN9315
FALSE	TRUE	FALSE	FALSE	04	GO:0016043	cellular component organization	23	23/244	AN4997/AN4777/AN11975/AN4678/AN8853/AN8713/AN8286/AN7182/AN7077/AN6978/AN6975/AN10800/AN6089/AN1191/AN1093/AN0821/AN0040/AN8874/AN1892/AN2520/AN3112/AN5116/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0016458	gene silencing	1	1/244	AN1191
FALSE	TRUE	FALSE	FALSE	04	GO:0019725	cellular homeostasis	1	1/244	AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0022402	cell cycle process	10	10/244	AN4997/AN4678/AN8713/AN3666/AN7077/AN6978/AN6975/AN1019/AN2755/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:0022406	membrane docking	1	1/244	AN0821
FALSE	TRUE	FALSE	FALSE	04	GO:0030029	actin filament-based process	1	1/244	AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0044764	multi-organism cellular process	4	4/244	AN8044/AN6312/AN2520/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0048522	positive regulation of cellular process	10	10/244	AN8865/AN8044/AN7077/AN6975/AN6312/AN9315/AN2520/AN2555/AN2755/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0048523	negative regulation of cellular process	7	7/244	AN4997/AN8286/AN6978/AN6975/AN1191/AN1019/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0048869	cellular developmental process	9	9/244	AN4997/AN8853/AN8713/AN8273/AN8286/AN8874/AN2755/AN5195/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0050794	regulation of cellular process	31	31/244	AN4997/AN8865/AN8044/AN8125/AN8286/AN10504/AN3863/AN3840/AN10436/AN7077/AN6978/AN6975/AN7438/AN6312/AN9315/AN9373/AN1191/AN1019/AN0138/AN8930/AN1927/AN2229/AN2422/AN2520/AN2555/AN3269/AN11704/AN2755/AN8535/AN5195/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0051301	cell division	2	2/244	AN7077/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:0051651	maintenance of location in cell	2	2/244	AN4951/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0051716	cellular response to stimulus	21	21/244	AN4678/AN8713/AN8044/AN8273/AN3666/AN6978/AN6975/AN6246/AN6089/AN6496/AN1191/AN0138/AN0137/AN10266/AN2520/AN2530/AN2555/AN10415/AN5195/AN5529/AN5450
FALSE	TRUE	FALSE	FALSE	04	GO:0061919	process utilizing autophagic mechanism	1	1/244	AN8874
FALSE	TRUE	FALSE	FALSE	04	GO:0071554	cell wall organization or biogenesis	4	4/244	AN3112/AN8401/AN5529/AN5267
FALSE	TRUE	FALSE	FALSE	04	GO:0003006	developmental process involved in reproduction	9	9/244	AN4997/AN8713/AN10504/AN3813/AN2520/AN2755/AN8547/AN5195/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0007534	gene conversion at mating-type locus	1	1/244	AN8713
FALSE	TRUE	FALSE	FALSE	04	GO:0022413	reproductive process in single-celled organism	5	5/244	AN4997/AN8713/AN2520/AN2755/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:0044703	multi-organism reproductive process	9	9/244	AN4997/AN8044/AN10504/AN3813/AN6312/AN2520/AN2555/AN2755/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:0051321	meiotic cell cycle	5	5/244	AN4997/AN8713/AN6975/AN2755/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:1903046	meiotic cell cycle process	5	5/244	AN4997/AN8713/AN6975/AN2755/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:2000241	regulation of reproductive process	5	5/244	AN8044/AN6975/AN6312/AN2520/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:2000242	negative regulation of reproductive process	2	2/244	AN6975/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:2000243	positive regulation of reproductive process	5	5/244	AN8044/AN6975/AN6312/AN2520/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0023051	regulation of signaling	2	2/244	AN2520/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0023056	positive regulation of signaling	1	1/244	AN2520
FALSE	TRUE	FALSE	FALSE	04	GO:0023057	negative regulation of signaling	1	1/244	AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0007275	multicellular organism development	5	5/244	AN10504/AN3813/AN2520/AN8547/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0009653	anatomical structure morphogenesis	7	7/244	AN4997/AN8853/AN8286/AN10504/AN2755/AN5195/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0007568	aging	1	1/244	AN8874
FALSE	TRUE	FALSE	FALSE	04	GO:0009847	spore germination	1	1/244	AN3813
FALSE	TRUE	FALSE	FALSE	04	GO:0048646	anatomical structure formation involved in morphogenesis	5	5/244	AN4997/AN8853/AN10504/AN2755/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:0043934	sporulation	6	6/244	AN4997/AN8853/AN8273/AN2755/AN5195/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0048856	anatomical structure development	11	11/244	AN4997/AN8853/AN8273/AN8286/AN10504/AN3813/AN2520/AN2755/AN8547/AN5195/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0050793	regulation of developmental process	2	2/244	AN8286/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0043902	positive regulation of multi-organism process	4	4/244	AN8044/AN6312/AN2520/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0044089	positive regulation of cellular component biogenesis	1	1/244	AN7077
FALSE	TRUE	FALSE	FALSE	04	GO:0048584	positive regulation of response to stimulus	2	2/244	AN6975/AN2520
FALSE	TRUE	FALSE	FALSE	04	GO:0051050	positive regulation of transport	1	1/244	AN6978
FALSE	TRUE	FALSE	FALSE	04	GO:1903829	positive regulation of cellular protein localization	1	1/244	AN6978
FALSE	TRUE	FALSE	FALSE	04	GO:1904951	positive regulation of establishment of protein localization	1	1/244	AN6978
FALSE	TRUE	FALSE	FALSE	04	GO:0043901	negative regulation of multi-organism process	1	1/244	AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0048585	negative regulation of response to stimulus	1	1/244	AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0032879	regulation of localization	1	1/244	AN6978
FALSE	TRUE	FALSE	FALSE	04	GO:0043900	regulation of multi-organism process	4	4/244	AN8044/AN6312/AN2520/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0044087	regulation of cellular component biogenesis	2	2/244	AN7077/AN6978
FALSE	TRUE	FALSE	FALSE	04	GO:0048518	positive regulation of biological process	11	11/244	AN8865/AN8044/AN7077/AN6978/AN6975/AN6312/AN9315/AN2520/AN2555/AN2755/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0048519	negative regulation of biological process	7	7/244	AN4997/AN8286/AN6978/AN6975/AN1191/AN1019/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0048583	regulation of response to stimulus	3	3/244	AN6975/AN2520/AN2555
FALSE	TRUE	FALSE	FALSE	04	GO:0006950	response to stress	15	15/244	AN4678/AN8713/AN8044/AN3666/AN6975/AN6246/AN6089/AN6496/AN9374/AN1191/AN0138/AN2530/AN10415/AN2798/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0009605	response to external stimulus	2	2/244	AN8044/AN6496
FALSE	TRUE	FALSE	FALSE	04	GO:0009607	response to biotic stimulus	2	2/244	AN8044/AN6496
FALSE	TRUE	FALSE	FALSE	04	GO:0009628	response to abiotic stimulus	7	7/244	AN8713/AN6975/AN6246/AN6089/AN1191/AN2530/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0042221	response to chemical	9	9/244	AN8273/AN6246/AN0137/AN10251/AN10266/AN2520/AN2530/AN2555/AN5450
FALSE	TRUE	FALSE	FALSE	04	GO:0031503	protein-containing complex localization	3	3/244	AN7182/AN6978/AN1190
FALSE	TRUE	FALSE	FALSE	04	GO:0033036	macromolecule localization	13	13/244	AN4997/AN4951/AN8286/AN7182/AN6978/AN6975/AN6089/AN5972/AN1190/AN0821/AN1892/AN3003/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0051234	establishment of localization	26	26/244	AN4997/AN4951/AN8286/AN3813/AN3498/AN7182/AN6978/AN7437/AN10812/AN6089/AN5972/AN9342/AN1190/AN10155/AN1073/AN0821/AN8889/AN8874/AN1892/AN3270/AN3254/AN3210/AN3003/AN10343/AN5140/AN5195
FALSE	TRUE	FALSE	FALSE	04	GO:0051235	maintenance of location	2	2/244	AN4951/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0051641	cellular localization	15	15/244	AN4997/AN4951/AN8286/AN7182/AN6978/AN6975/AN6089/AN5972/AN1190/AN0821/AN8874/AN1892/AN3003/AN5195/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0044419	interspecies interaction between organisms	1	1/244	AN6496
FALSE	TRUE	FALSE	FALSE	04	GO:0050789	regulation of biological process	32	32/244	AN4997/AN8865/AN8044/AN8125/AN8273/AN8286/AN10504/AN3863/AN3840/AN10436/AN7077/AN6978/AN6975/AN7438/AN6312/AN9315/AN9373/AN1191/AN1019/AN0138/AN8930/AN1927/AN2229/AN2422/AN2520/AN2555/AN3269/AN11704/AN2755/AN8535/AN5195/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0065008	regulation of biological quality	7	7/244	AN4951/AN8286/AN7182/AN6975/AN6089/AN1191/AN5529
FALSE	TRUE	FALSE	FALSE	04	GO:0065009	regulation of molecular function	1	1/244	AN2520
FALSE	TRUE	FALSE	FALSE	04	GO:0044085	cellular component biogenesis	14	14/244	AN4997/AN4777/AN11975/AN4298/AN8286/AN7077/AN6978/AN10800/AN6089/AN0821/AN8874/AN2520/AN3112/AN5529
FALSE	TRUE	FALSE	TRUE	05	GO:0019953	sexual reproduction	16	16/410	AN4182/AN3598/AN7185/AN6305/AN6221/AN5824/AN6505/AN6542/AN1376/AN0144/AN1491/AN1661/AN2047/AN2129/AN5791/AN5686
FALSE	TRUE	FALSE	TRUE	05	GO:0019954	asexual reproduction	17	17/410	AN5021/AN8862/AN8842/AN4182/AN7185/AN7542/AN6305/AN10184/AN0144/AN0118/AN1491/AN1661/AN1875/AN1937/AN2047/AN2129/AN3441
FALSE	TRUE	FALSE	TRUE	05	GO:0022414	reproductive process	26	26/410	AN10621/AN8862/AN8182/AN4182/AN3598/AN7185/AN7423/AN6305/AN6221/AN5824/AN6505/AN6542/AN1376/AN0144/AN0118/AN1491/AN1546/AN1661/AN1875/AN1937/AN2047/AN2128/AN2129/AN2854/AN5791/AN5686
FALSE	TRUE	FALSE	TRUE	05	GO:0032505	reproduction of a single-celled organism	11	11/410	AN10621/AN8862/AN4182/AN7185/AN6542/AN0144/AN1661/AN1875/AN2047/AN2854/AN5686
FALSE	TRUE	FALSE	TRUE	05	GO:0055114	oxidation-reduction process	31	31/410	AN4525/AN11045/AN8275/AN4268/AN4182/AN3954/AN3759/AN3581/AN3531/AN6400/AN6168/AN5984/AN5959/AN5916/AN6506/AN6576/AN1132/AN0912/AN0824/AN0357/AN1598/AN9114/AN2981/AN2967/AN2723/AN2666/AN5162/AN5178/AN5206/AN5790/AN5613
FALSE	TRUE	FALSE	TRUE	05	GO:0006807	nitrogen compound metabolic process	163	163/410	AN10621/AN4972/AN4936/AN4901/AN4872/AN4864/AN4837/AN4830/AN4690/AN4552/AN4546/AN4525/AN4505/AN4465/AN4464/AN4430/AN4404/AN8870/AN11131/AN8861/AN8848/AN8847/AN8842/AN8827/AN8709/AN8035/AN8073/AN8182/AN8276/AN4283/AN4282/AN4269/AN4268/AN4182/AN4174/AN4057/AN3954/AN3879/AN10472/AN3866/AN11419/AN3812/AN3768/AN3745/AN11411/AN10434/AN3598/AN3581/AN10925/AN9492/AN7201/AN7185/AN7029/AN7003/AN7422/AN7423/AN7479/AN10956/AN7542/AN7704/AN7748/AN6396/AN6374/AN6368/AN6305/AN6221/AN6202/AN6119/AN6082/AN5960/AN5959/AN5953/AN5952/AN5916/AN5859/AN5824/AN6505/AN6507/AN6517/AN6521/AN6542/AN6561/AN6576/AN6585/AN6639/AN6726/AN6790/AN10855/AN10184/AN1376/AN1272/AN1246/AN1227/AN1226/AN1132/AN1095/AN1084/AN1039/AN0912/AN0843/AN0827/AN0816/AN0809/AN0808/AN0745/AN0687/AN0685/AN0576/AN0465/AN0388/AN0357/AN0271/AN0240/AN0144/AN0133/AN0104/AN0092/AN8902/AN8899/AN8894/AN9420/AN1491/AN1523/AN1546/AN1802/AN1937/AN10237/AN2129/AN2155/AN2213/AN2246/AN2450/AN2451/AN2464/AN9113/AN3459/AN3313/AN3255/AN3101/AN3058/AN3033/AN2981/AN2967/AN2873/AN2854/AN2848/AN2723/AN2666/AN5114/AN5124/AN5162/AN5206/AN5722/AN5721/AN5719/AN5676/AN5675/AN5643/AN5613/AN5574/AN5569/AN5442/AN5342
FALSE	TRUE	FALSE	TRUE	05	GO:0009056	catabolic process	50	50/410	AN4690/AN4546/AN8861/AN11045/AN8275/AN8276/AN4282/AN4182/AN4174/AN3954/AN3879/AN3837/AN3812/AN7029/AN7422/AN10956/AN7704/AN7748/AN6360/AN6305/AN6211/AN5952/AN5916/AN6639/AN6726/AN1246/AN1226/AN1132/AN1126/AN0824/AN0576/AN0452/AN0388/AN0271/AN11143/AN8899/AN2047/AN2213/AN2246/AN9113/AN3459/AN3441/AN2666/AN10637/AN5162/AN5721/AN5675/AN5613/AN5491/AN5442
FALSE	TRUE	FALSE	TRUE	05	GO:0009058	biosynthetic process	109	109/410	AN5021/AN10621/AN4972/AN4872/AN4864/AN4837/AN4830/AN4690/AN4465/AN4464/AN4430/AN12152/AN4303/AN8870/AN11131/AN8861/AN8848/AN8847/AN8709/AN8035/AN8172/AN8276/AN4283/AN4269/AN4182/AN3954/AN3879/AN10472/AN11419/AN3768/AN11411/AN3598/AN9492/AN7003/AN7423/AN7479/AN10956/AN7542/AN6396/AN6368/AN6305/AN6221/AN6202/AN5960/AN5959/AN5953/AN5952/AN5859/AN5824/AN6505/AN6506/AN6517/AN6521/AN6542/AN6576/AN6790/AN10855/AN9249/AN1376/AN1272/AN1246/AN1227/AN1226/AN1132/AN1095/AN1084/AN1039/AN0912/AN0843/AN0827/AN0816/AN0809/AN0687/AN0576/AN0465/AN0451/AN0388/AN0271/AN0104/AN8902/AN8894/AN1491/AN1523/AN1546/AN1937/AN2047/AN2246/AN2464/AN9113/AN3441/AN3255/AN3101/AN3058/AN3033/AN2873/AN2854/AN2814/AN2723/AN5114/AN5124/AN5162/AN5206/AN5719/AN5676/AN5643/AN5574/AN5569/AN5442/AN5342
FALSE	TRUE	FALSE	TRUE	05	GO:0009892	negative regulation of metabolic process	24	24/410	AN10621/AN4546/AN4465/AN8276/AN4182/AN3879/AN3812/AN10956/AN7748/AN6305/AN6221/AN6082/AN6505/AN1272/AN1227/AN1226/AN1132/AN1039/AN1491/AN1546/AN2246/AN9113/AN2854/AN5643
FALSE	TRUE	FALSE	TRUE	05	GO:0009893	positive regulation of metabolic process	23	23/410	AN4936/AN4546/AN4465/AN11131/AN8847/AN8182/AN4182/AN7185/AN7423/AN10956/AN6505/AN1227/AN1039/AN0576/AN0388/AN1546/AN1937/AN2213/AN2246/AN2854/AN5722/AN5719/AN5676
FALSE	TRUE	FALSE	TRUE	05	GO:0019222	regulation of metabolic process	57	57/410	AN10621/AN4972/AN4936/AN4837/AN4546/AN4465/AN11131/AN8847/AN8842/AN8035/AN8182/AN8276/AN4182/AN3879/AN3812/AN3768/AN3598/AN9492/AN7185/AN7423/AN10956/AN7542/AN7748/AN6396/AN6305/AN6221/AN6082/AN5859/AN6505/AN6542/AN6790/AN1272/AN1227/AN1226/AN1132/AN1039/AN0576/AN0388/AN8902/AN8894/AN1491/AN1546/AN1937/AN2129/AN2213/AN2246/AN9113/AN3255/AN3101/AN2854/AN2848/AN5722/AN5719/AN5676/AN5643/AN5569/AN5342
FALSE	TRUE	FALSE	TRUE	05	GO:0019748	secondary metabolic process	7	7/410	AN10956/AN6305/AN6505/AN9249/AN1226/AN1598/AN5442
FALSE	TRUE	FALSE	TRUE	05	GO:0032259	methylation	5	5/410	AN0808/AN0745/AN0685/AN0092/AN2848
FALSE	TRUE	FALSE	TRUE	05	GO:0042440	pigment metabolic process	2	2/410	AN8842/AN1937
FALSE	TRUE	FALSE	TRUE	05	GO:0044237	cellular metabolic process	188	188/410	AN10621/AN4972/AN4936/AN4901/AN4872/AN4864/AN4837/AN4830/AN4690/AN4552/AN4546/AN4525/AN4505/AN4465/AN4464/AN4430/AN12152/AN4303/AN8870/AN11131/AN8861/AN8848/AN8847/AN8842/AN8827/AN8709/AN11045/AN8035/AN8053/AN8073/AN8182/AN8275/AN8276/AN4283/AN4282/AN4269/AN4182/AN4174/AN4057/AN3954/AN3879/AN10472/AN3866/AN11419/AN3837/AN3812/AN3768/AN3745/AN11411/AN10434/AN3632/AN3598/AN3581/AN3531/AN10925/AN9492/AN7185/AN7029/AN7003/AN7422/AN7423/AN7479/AN10956/AN7542/AN7604/AN7704/AN7748/AN6396/AN6374/AN6368/AN6367/AN6360/AN6305/AN6221/AN6211/AN6202/AN6168/AN6082/AN6064/AN5960/AN5959/AN5953/AN5952/AN5916/AN5859/AN5824/AN6505/AN6506/AN6507/AN6517/AN6521/AN6542/AN6561/AN6576/AN6585/AN6639/AN6726/AN6790/AN10855/AN1376/AN1272/AN1246/AN1227/AN1226/AN1132/AN1126/AN1095/AN1084/AN1039/AN0912/AN0843/AN0827/AN0824/AN0816/AN0809/AN0808/AN0745/AN0687/AN0685/AN0576/AN0465/AN0452/AN0451/AN0447/AN0388/AN0357/AN0271/AN0240/AN0144/AN0133/AN0104/AN0092/AN8902/AN8894/AN9420/AN1491/AN1523/AN1546/AN1802/AN1937/AN10237/AN2047/AN2129/AN2155/AN2213/AN2246/AN2450/AN2451/AN2464/AN9113/AN3459/AN3441/AN3313/AN3255/AN3101/AN3058/AN3033/AN2981/AN2968/AN2967/AN2873/AN2854/AN2848/AN2814/AN2723/AN2666/AN8396/AN5114/AN5124/AN10637/AN5162/AN5178/AN5192/AN5206/AN5790/AN5722/AN5721/AN5719/AN5698/AN5676/AN5675/AN5643/AN5613/AN5574/AN5569/AN5491/AN5442/AN5342
FALSE	TRUE	FALSE	TRUE	05	GO:0044238	primary metabolic process	180	180/410	AN10621/AN4972/AN4936/AN4901/AN4872/AN4864/AN4837/AN4830/AN4690/AN4552/AN4546/AN4525/AN4505/AN4465/AN4464/AN4430/AN4404/AN4303/AN8870/AN11131/AN8861/AN8848/AN8847/AN8842/AN8827/AN8709/AN7995/AN8035/AN8053/AN8073/AN8182/AN8275/AN8276/AN4283/AN4269/AN4182/AN4057/AN3954/AN3879/AN3866/AN11419/AN3837/AN3812/AN3768/AN3745/AN11411/AN10434/AN3598/AN3581/AN3531/AN10925/AN7275/AN9492/AN7201/AN7185/AN7029/AN7003/AN7422/AN7423/AN7479/AN10956/AN7542/AN7604/AN7704/AN7748/AN6396/AN6374/AN6368/AN6367/AN6305/AN6221/AN6211/AN6202/AN6119/AN6082/AN5960/AN5959/AN5953/AN5952/AN5916/AN5859/AN5824/AN6505/AN6506/AN6507/AN6517/AN6521/AN6542/AN6561/AN6576/AN6585/AN6639/AN6726/AN6790/AN10855/AN10184/AN1376/AN1272/AN1246/AN1227/AN1226/AN1132/AN1095/AN1084/AN1039/AN0912/AN0843/AN0827/AN0824/AN0816/AN0809/AN0808/AN0745/AN0687/AN0685/AN0576/AN0558/AN0465/AN0452/AN0451/AN0388/AN0357/AN0271/AN0240/AN0144/AN0133/AN0104/AN0092/AN11143/AN8902/AN8894/AN9420/AN1491/AN1523/AN1546/AN1802/AN1937/AN10237/AN2047/AN2129/AN2155/AN2213/AN2246/AN2450/AN2451/AN2464/AN9114/AN9113/AN3441/AN3313/AN3255/AN3101/AN3058/AN3033/AN2981/AN2967/AN2873/AN2854/AN2848/AN2723/AN2666/AN5114/AN5124/AN5162/AN5178/AN5192/AN5206/AN5790/AN5722/AN5721/AN5719/AN5698/AN5676/AN5675/AN5643/AN5613/AN5574/AN5569/AN5442/AN5342
FALSE	TRUE	FALSE	TRUE	05	GO:0044281	small molecule metabolic process	65	65/410	AN4901/AN4830/AN4690/AN4525/AN4465/AN4464/AN4430/AN12152/AN8861/AN8709/AN7995/AN11045/AN8275/AN4182/AN4174/AN3954/AN10472/AN3866/AN3598/AN3531/AN7479/AN6368/AN6168/AN6064/AN5959/AN5953/AN5952/AN5916/AN6505/AN6506/AN6521/AN6542/AN6576/AN6639/AN1246/AN1226/AN1132/AN1039/AN0912/AN0824/AN0687/AN0451/AN0388/AN0357/AN0271/AN0240/AN0092/AN1523/AN9114/AN3313/AN3058/AN2981/AN2873/AN2814/AN2723/AN2666/AN8396/AN10637/AN5162/AN5178/AN5192/AN5206/AN5790/AN5698/AN5613
FALSE	TRUE	FALSE	TRUE	05	GO:0070085	glycosylation	3	3/410	AN4864/AN8848/AN0104
FALSE	TRUE	FALSE	TRUE	05	GO:0071704	organic substance metabolic process	193	193/410	AN10621/AN4972/AN4936/AN4901/AN4872/AN4864/AN4837/AN4830/AN4690/AN4552/AN4546/AN4525/AN4505/AN4465/AN4464/AN4430/AN4404/AN12152/AN4303/AN8870/AN11131/AN8861/AN8848/AN8847/AN8842/AN8827/AN8709/AN7995/AN11045/AN8035/AN8053/AN8073/AN8182/AN8275/AN8276/AN4283/AN4282/AN4269/AN4182/AN4174/AN4057/AN3954/AN3879/AN10472/AN3866/AN11419/AN3837/AN3812/AN3768/AN3745/AN11411/AN10434/AN3598/AN3581/AN3531/AN10925/AN7275/AN9492/AN7201/AN7185/AN7029/AN7003/AN7422/AN7423/AN7479/AN10956/AN7542/AN7604/AN7704/AN7748/AN6396/AN6374/AN6368/AN6367/AN6305/AN6221/AN6211/AN6202/AN6168/AN6119/AN6082/AN6064/AN5960/AN5959/AN5953/AN5952/AN5916/AN5859/AN5824/AN6505/AN6506/AN6507/AN6517/AN6521/AN6542/AN6561/AN6576/AN6585/AN6639/AN6726/AN6790/AN10855/AN9249/AN10184/AN1376/AN1272/AN1246/AN1227/AN1226/AN1132/AN1095/AN1084/AN1039/AN0912/AN0843/AN0827/AN0824/AN0816/AN0809/AN0808/AN0745/AN0687/AN0685/AN0576/AN0558/AN0465/AN0452/AN0451/AN0388/AN0357/AN0271/AN0240/AN0144/AN0133/AN0104/AN0092/AN11143/AN8902/AN8899/AN8894/AN9420/AN1491/AN1523/AN1546/AN1802/AN1937/AN10237/AN2047/AN2129/AN2155/AN2213/AN2246/AN2450/AN2451/AN2464/AN9114/AN9113/AN3459/AN3441/AN3313/AN3255/AN3101/AN3058/AN3033/AN2981/AN2967/AN2873/AN2854/AN2848/AN2814/AN2723/AN2666/AN8396/AN5114/AN5124/AN10637/AN5162/AN5178/AN5192/AN5206/AN5790/AN5722/AN5721/AN5719/AN5698/AN5676/AN5675/AN5643/AN5613/AN5574/AN5569/AN5442/AN5342
FALSE	TRUE	FALSE	TRUE	05	GO:0031640	killing of cells of other organism	1	1/410	AN10184
FALSE	TRUE	FALSE	TRUE	05	GO:0016049	cell growth	8	8/410	AN5020/AN8862/AN8842/AN2464/AN2871/AN2854/AN5162/AN5686
FALSE	TRUE	FALSE	TRUE	05	GO:0007117	budding cell bud growth	3	3/410	AN8862/AN4182/AN1875
FALSE	TRUE	FALSE	TRUE	05	GO:0030447	filamentous growth	32	32/410	AN5020/AN8862/AN8848/AN8842/AN8182/AN11071/AN4182/AN10434/AN9492/AN7185/AN10956/AN7602/AN6305/AN6064/AN6505/AN6506/AN6542/AN10184/AN1226/AN1126/AN0144/AN0118/AN1546/AN1661/AN2047/AN2129/AN2246/AN2464/AN3441/AN2854/AN5162/AN5686
FALSE	TRUE	FALSE	TRUE	05	GO:0040008	regulation of growth	12	12/410	AN5021/AN5020/AN8862/AN8842/AN4182/AN6305/AN6505/AN1226/AN0118/AN1491/AN2129/AN2854
FALSE	TRUE	FALSE	TRUE	05	GO:0045926	negative regulation of growth	3	3/410	AN6505/AN1226/AN2854
FALSE	TRUE	FALSE	TRUE	05	GO:0045927	positive regulation of growth	2	2/410	AN5020/AN6305
FALSE	TRUE	FALSE	TRUE	05	GO:0048589	developmental growth	5	5/410	AN5020/AN8862/AN8842/AN2129/AN2464
FALSE	TRUE	FALSE	TRUE	05	GO:0007059	chromosome segregation	4	4/410	AN4597/AN4182/AN0118/AN2128
FALSE	TRUE	FALSE	TRUE	05	GO:0007017	microtubule-based process	7	7/410	AN8862/AN4182/AN6875/AN0316/AN0118/AN2047/AN2128
FALSE	TRUE	FALSE	TRUE	05	GO:0000075	cell cycle checkpoint	3	3/410	AN2128/AN2246/AN5676
FALSE	TRUE	FALSE	TRUE	05	GO:0000920	septum digestion after cytokinesis	3	3/410	AN8182/AN10061/AN0118
FALSE	TRUE	FALSE	TRUE	05	GO:0006457	protein folding	3	3/410	AN8847/AN3598/AN9420
FALSE	TRUE	FALSE	TRUE	05	GO:0007165	signal transduction	17	17/410	AN5020/AN4546/AN8842/AN4182/AN3598/AN7602/AN6305/AN6210/AN6120/AN5824/AN1377/AN1126/AN0576/AN1661/AN2246/AN3101/AN5791
FALSE	TRUE	FALSE	TRUE	05	GO:0006903	vesicle targeting	1	1/410	AN6033
FALSE	TRUE	FALSE	TRUE	05	GO:0006928	movement of cell or subcellular component	5	5/410	AN8862/AN6875/AN0316/AN0118/AN2128
FALSE	TRUE	FALSE	TRUE	05	GO:0007049	cell cycle	28	28/410	AN10621/AN4936/AN4597/AN8862/AN8182/AN4182/AN7185/AN7423/AN10956/AN6305/AN6505/AN6542/AN0808/AN0316/AN0144/AN0118/AN1546/AN1661/AN1875/AN2047/AN2128/AN2246/AN9113/AN2854/AN5686/AN5676/AN5574/AN5518
FALSE	TRUE	FALSE	TRUE	05	GO:0007154	cell communication	26	26/410	AN5020/AN4546/AN8842/AN4182/AN10434/AN3598/AN9492/AN7602/AN6400/AN6305/AN6221/AN6210/AN6120/AN6064/AN5824/AN6505/AN1377/AN1126/AN0576/AN0118/AN1546/AN1661/AN2246/AN3441/AN3101/AN5791
FALSE	TRUE	FALSE	TRUE	05	GO:0007163	establishment or maintenance of cell polarity	10	10/410	AN5020/AN4547/AN8862/AN8848/AN8182/AN10743/AN6542/AN0316/AN0118/AN2968
FALSE	TRUE	FALSE	TRUE	05	GO:0008219	cell death	1	1/410	AN10184
FALSE	TRUE	FALSE	TRUE	05	GO:0019835	cytolysis	1	1/410	AN10184
